Min seam : 447577.193431
[ 2407.           266.            65.79756464]
[ 2406.           266.            60.68197179]
[ 2405.           267.            16.56292435]
[ 2404.           268.            29.49643762]
[ 2403.          269.          162.7723999]
[ 2402.           269.            36.22284934]
[ 2401.           268.           281.29734303]
[ 2400.           267.           149.44154139]
[ 2399.           266.            50.01983011]
[ 2398.           265.            52.93365203]
[ 2397.           265.           278.85435238]
[ 2396.           264.            53.84948335]
[ 2395.           264.            95.00065535]
[ 2394.           264.            18.13162825]
[ 2393.           265.            50.28657931]
[ 2392.           264.           107.56335198]
[ 2391.           265.           154.50669614]
[ 2390.           263.           247.13188677]
[ 2389.           263.            13.45237081]
[ 2388.           264.            38.84068549]
[ 2387.           264.            59.35966871]
[ 2386.           265.            13.04783055]
[ 2385.           266.             6.39277129]
[ 2384.           266.            42.24699313]
[ 2383.           264.            38.46814201]
[ 2382.           265.             6.63543414]
[ 2381.           267.           185.16366342]
[ 2380.           267.             7.97595384]
[ 2379.          266.          252.9856768]
[ 2378.           266.           106.12842288]
[  2.37700000e+03   2.65000000e+02   2.28318990e+00]
[ 2376.           266.             8.04586532]
[ 2375.           266.             3.84000683]
[ 2374.           267.            64.57634582]
[ 2373.           268.            81.66371201]
[ 2372.           269.            53.46439476]
[ 2371.           270.            60.81012408]
[ 2370.           269.           126.65665849]
[  2.36900000e+03   2.69000000e+02   1.63834520e+00]
[ 2368.           268.           211.91943833]
[ 2367.           267.            26.58043999]
[  2.36600000e+03   2.68000000e+02   2.28150917e+00]
[ 2365.           268.            70.68046167]
[ 2364.           269.            14.45620225]
[ 2363.           269.            64.80546706]
[ 2362.           267.           270.47236661]
[ 2361.           267.            15.09115766]
[ 2360.           266.            47.66369892]
[ 2359.           265.            31.39046242]
[ 2358.           265.            25.06758416]
[ 2357.           266.           272.77861414]
[ 2356.           265.            98.25082918]
[ 2355.           266.            15.55333422]
[ 2354.           266.           105.80204276]
[ 2353.           267.            48.52926456]
[ 2352.          265.           82.9542122]
[ 2351.          266.          188.5762526]
[ 2350.           266.            15.88846054]
[ 2349.          265.           24.8321978]
[ 2348.           264.            68.41684894]
[ 2347.           263.             7.68981888]
[ 2346.          263.          100.8100674]
[ 2345.           265.           121.66610358]
[ 2344.           264.           127.42021808]
[ 2343.           264.           273.67163014]
[ 2342.           263.            48.19653532]
[  2.34100000e+03   2.62000000e+02   1.84825261e-01]
[ 2340.          261.           34.0219171]
[ 2339.           260.           102.56122585]
[ 2338.           258.           315.03995472]
[ 2337.           258.            11.70316669]
[ 2336.           257.            30.20395274]
[ 2335.           258.           286.48805818]
[ 2334.           257.           152.89554359]
[ 2333.           256.            21.51176366]
[ 2332.           256.            73.33976674]
[ 2331.           255.            35.91195349]
[  2.33000000e+03   2.54000000e+02   9.01170149e-01]
[ 2329.           254.            36.06050617]
[ 2328.           253.           174.60095174]
[ 2327.           252.           152.56557768]
[ 2326.          252.          138.6673319]
[ 2325.           250.            92.19998262]
[ 2324.           250.             3.11640941]
[ 2323.           251.           187.67796012]
[ 2322.           251.           212.22438044]
[ 2321.           250.            82.57459403]
[ 2320.           249.           112.56660445]
[ 2319.           249.            89.71372832]
[ 2318.           248.           206.73532679]
[ 2317.           250.             6.54685779]
[ 2316.           249.            55.94547218]
[ 2315.           248.            80.03996561]
[ 2314.           248.           150.49150792]
[ 2313.         247.         292.803041]
[ 2312.           246.            37.64253079]
[ 2311.           245.            77.79272354]
[ 2310.           246.            87.49987521]
[ 2309.           247.            29.21438716]
[ 2308.           247.            57.26438948]
[ 2307.           248.            77.89143741]
[ 2306.           249.            38.14859905]
[ 2305.           249.            89.79290378]
[ 2304.          249.          299.3615738]
[ 2303.           250.            44.83815131]
[ 2302.           249.           124.96271273]
[ 2301.           249.            24.34017942]
[ 2300.          249.          157.3571777]
[ 2299.           248.             2.31020302]
[ 2298.           248.           149.02287809]
[ 2297.           247.             4.18844024]
[ 2296.           249.           103.35328142]
[ 2295.           249.            64.00459156]
[ 2294.           248.           284.06585802]
[ 2293.           246.            71.26769476]
[ 2292.           246.           124.55347924]
[ 2291.           246.           108.06809261]
[ 2290.           246.           231.76508946]
[ 2289.        245.          6.44049]
[ 2288.           245.            68.33943135]
[ 2287.           245.            46.28592962]
[ 2286.           245.           157.18964674]
[ 2285.           243.           230.20256552]
[ 2284.          243.          292.5236307]
[ 2283.           241.            44.44132051]
[ 2282.           241.            15.23297734]
[ 2281.          240.           92.3333526]
[ 2280.           242.            39.74664474]
[ 2279.           242.            33.54878989]
[ 2278.           243.            79.89569612]
[ 2277.           241.           195.66520439]
[ 2276.           242.            10.47964755]
[ 2275.           240.           147.62199709]
[ 2274.           241.           101.58044719]
[ 2273.           239.            68.16794637]
[ 2272.           239.           166.40323449]
[ 2271.           238.            56.68743642]
[ 2270.           238.           215.62051257]
[ 2269.           237.           215.94684319]
[ 2268.          237.           81.5647533]
[ 2267.          238.           88.1386611]
[ 2266.           238.            20.64936992]
[ 2265.           238.            21.30711028]
[ 2264.           237.            98.61777171]
[ 2263.           236.           114.24026667]
[ 2262.           237.           165.81424747]
[ 2261.           236.           127.64860925]
[ 2260.          235.           51.4097575]
[ 2259.          236.           94.0956665]
[ 2258.           237.            62.27929471]
[ 2257.           236.            50.18714268]
[ 2256.           236.           334.36620579]
[ 2255.           236.           150.08681305]
[ 2254.           236.           242.35873211]
[ 2253.           234.           101.29652072]
[ 2252.           235.            29.89253863]
[ 2251.           235.            32.95267918]
[ 2250.           234.            21.23667914]
[ 2249.           233.            68.52456506]
[ 2248.           232.            56.15582895]
[ 2247.           233.            68.09696141]
[ 2246.           231.           152.67117009]
[ 2245.           232.            85.34098174]
[ 2244.           232.            95.83072716]
[ 2243.           233.           231.79285533]
[ 2242.           233.             9.34122743]
[ 2241.           232.           100.72102006]
[ 2240.           233.            70.47830471]
[ 2239.           232.            79.32248724]
[ 2238.         230.         100.247465]
[ 2237.           231.           118.63332054]
[ 2236.           230.            47.25996323]
[ 2235.           230.           127.77276756]
[ 2234.           230.            41.72050851]
[ 2233.           230.            22.91869187]
[ 2232.           230.            44.62502184]
[ 2231.           229.            66.82799598]
[ 2230.           229.            84.31842365]
[ 2229.           230.           181.36631809]
[ 2228.           229.             5.25140782]
[ 2227.           230.           151.69413099]
[ 2226.           230.            57.19023529]
[ 2225.           229.            29.74035569]
[ 2224.           229.            33.40362645]
[ 2223.           229.            64.95951047]
[ 2222.           227.           208.13284983]
[ 2221.           228.            11.21600097]
[ 2220.           227.            29.69543207]
[ 2219.           226.            17.76307855]
[ 2218.           227.            45.88421126]
[ 2217.           226.            31.47264137]
[ 2216.          226.          141.7139251]
[ 2215.           225.            31.24288619]
[ 2214.           224.             9.51001115]
[ 2213.           224.           157.80739275]
[ 2212.           223.            73.66066668]
[ 2211.           221.            82.17994768]
[ 2210.           221.            50.86181852]
[ 2209.           221.            81.84500733]
[ 2208.          221.          147.5170873]
[ 2207.           221.           181.67804964]
[ 2206.           220.             4.30073768]
[ 2205.           220.           151.98639704]
[ 2204.          221.           34.1290941]
[ 2203.           221.           128.33311029]
[ 2202.           221.           118.13320152]
[ 2201.           220.           121.63350367]
[ 2200.           220.           199.78960343]
[ 2199.          220.           65.8965173]
[ 2198.           219.           168.53700865]
[ 2197.          219.           83.8226176]
[ 2196.           218.             7.20307974]
[ 2195.         219.           7.476601]
[ 2194.           218.           258.00683709]
[ 2193.           219.            67.17963552]
[ 2192.          220.          130.2797979]
[ 2191.           221.            73.27642121]
[ 2190.           220.            62.42271975]
[ 2189.          219.          145.2390084]
[ 2188.           220.           162.04515665]
[ 2187.           221.             6.05178495]
[ 2186.          220.          119.1346253]
[ 2185.           220.            40.89946002]
[ 2184.           219.            23.83692808]
[ 2183.           220.            31.13240721]
[ 2182.          221.          189.0866306]
[ 2181.           221.            91.64731418]
[ 2180.           222.            64.67289884]
[ 2179.           224.           124.78582177]
[ 2178.           224.           231.33312963]
[ 2177.           223.            35.36033305]
[ 2176.           224.            80.77069136]
[ 2175.           223.            68.54839206]
[ 2174.           222.             3.02789304]
[ 2173.           224.            63.87926886]
[ 2172.           224.            31.71295072]
[ 2171.           223.            57.26463157]
[ 2170.           224.            69.34337596]
[ 2169.          224.           12.8003786]
[ 2168.        223.        127.40996]
[ 2167.           223.            61.32038803]
[ 2166.           223.            13.37301055]
[ 2165.           223.           166.15313124]
[ 2164.           222.           116.99013062]
[ 2163.          221.           78.9301801]
[ 2162.          221.          195.6488288]
[ 2161.           220.           122.51963225]
[ 2160.           220.           106.09778459]
[ 2159.           219.            99.78932796]
[ 2158.           220.            88.31543222]
[ 2157.           219.            56.15821122]
[ 2156.           219.           125.45315323]
[ 2155.           219.            99.47101389]
[ 2154.           219.            63.51373357]
[ 2153.           218.           101.13984668]
[ 2152.           216.            77.87642435]
[ 2151.           217.            54.78921218]
[ 2150.           218.             3.33890752]
[ 2149.          219.          131.8846892]
[ 2148.           220.           257.80229809]
[ 2147.           219.             4.42197114]
[ 2146.           218.           154.75448497]
[ 2145.           219.           214.88487121]
[ 2144.          218.           14.6693345]
[ 2143.           218.            46.96263925]
[ 2142.           219.            17.75544948]
[ 2141.           219.            72.62422082]
[ 2140.           220.            82.33652761]
[ 2139.           219.            35.00030878]
[ 2138.           218.           112.51923895]
[ 2137.           217.            26.35310755]
[ 2136.           216.            11.91706429]
[ 2135.           215.           147.83762288]
[ 2134.         214.         329.882356]
[ 2133.           215.             6.65291953]
[ 2132.           213.           175.39184553]
[ 2131.          214.           65.5924061]
[ 2130.          215.          102.7340017]
[ 2129.          214.           31.8863303]
[ 2128.           214.             3.82529251]
[ 2127.           214.           221.65968619]
[ 2126.           213.           122.34215204]
[ 2125.           213.            85.17323368]
[ 2124.           212.            56.07124172]
[ 2123.           211.            93.55174987]
[ 2122.           211.            67.64596058]
[ 2121.           210.            75.73457999]
[ 2120.           209.            48.18015219]
[  2.11900000e+03   2.10000000e+02   1.17234884e+00]
[ 2118.         210.         116.288125]
[ 2117.           208.            65.29968371]
[ 2116.           209.            63.24188761]
[ 2115.          210.          127.0746813]
[ 2114.           211.            58.34786359]
[ 2113.           210.            54.76062266]
[ 2112.          209.           46.3318442]
[ 2111.          210.           34.7013996]
[ 2110.           210.            28.55557266]
[ 2109.           209.            13.65274617]
[ 2108.           209.            37.20779748]
[ 2107.           211.           313.41710864]
[ 2106.           209.           260.61451676]
[ 2105.           209.           190.99598916]
[ 2104.           209.            58.18320134]
[ 2103.           208.            16.03851133]
[ 2102.           208.           119.09958187]
[ 2101.           208.           239.07319671]
[ 2100.           208.           192.46834599]
[ 2099.           208.           116.10271247]
[ 2098.           209.            64.85769181]
[ 2097.           210.            16.55584382]
[ 2096.           210.            35.91037861]
[ 2095.           210.           189.13882029]
[ 2094.           209.            21.05563985]
[ 2093.           211.            92.28858834]
[ 2092.           212.            63.82155369]
[ 2091.           213.           154.50737542]
[ 2090.           213.           284.49972821]
[ 2089.           214.           132.89194289]
[ 2088.           214.            15.59766956]
[ 2087.           213.            56.95493018]
[  2.08600000e+03   2.14000000e+02   1.93715094e+00]
[ 2085.           214.           132.94537157]
[ 2084.           215.            30.36192164]
[  2.08300000e+03   2.15000000e+02   1.02116594e+00]
[ 2082.           216.           125.87230958]
[ 2081.           217.            76.30271592]
[ 2080.           216.            68.75803922]
[ 2079.           216.           170.80879019]
[ 2078.           216.            58.37616372]
[ 2077.          215.          230.0848496]
[ 2076.          215.          214.7790545]
[ 2075.           215.            10.18540081]
[  2.07400000e+03   2.16000000e+02   1.32831127e+00]
[ 2073.           217.            26.65564461]
[ 2072.           216.            16.92238037]
[ 2071.           216.            15.79529105]
[ 2070.           216.           139.71485656]
[ 2069.           215.           131.27943999]
[ 2068.           214.           181.50321821]
[ 2067.           213.           197.64424166]
[ 2066.           213.            41.82762896]
[ 2065.           213.            26.63510432]
[ 2064.           214.           106.40950067]
[ 2063.           214.            88.21774272]
[ 2062.           214.           221.90401796]
[ 2061.           213.            92.84786143]
[ 2060.           212.            77.94057738]
[ 2059.           211.            89.65259474]
[ 2058.           210.           176.01586871]
[ 2057.           210.           141.01730471]
[ 2056.           211.            51.37615235]
[ 2055.           210.            53.61927483]
[ 2054.           210.            63.17094135]
[ 2053.           209.           221.01770669]
[ 2052.          209.           15.5650884]
[ 2051.           209.            68.05466373]
[ 2050.           207.           143.03870079]
[ 2049.         207.         192.088828]
[ 2048.           206.           111.87441922]
[ 2047.           206.             8.05133776]
[ 2046.           206.           126.28962007]
[ 2045.           207.            70.64793999]
[ 2044.           206.            51.08124667]
[ 2043.           205.            40.38490517]
[ 2042.           204.           111.71338482]
[ 2041.           203.            71.64663001]
[ 2040.           202.            23.49209591]
[ 2039.           203.           109.56288578]
[ 2038.           203.           149.59400738]
[ 2037.           202.           124.92790482]
[ 2036.           201.           166.61759508]
[ 2035.           200.            70.58764383]
[ 2034.           200.            89.18083121]
[ 2033.           200.            55.09758829]
[ 2032.           201.           133.65055526]
[ 2031.           201.           146.50893094]
[ 2030.           200.           136.37104712]
[ 2029.           199.            13.73411039]
[ 2028.           199.            41.55423647]
[ 2027.           200.            40.07680673]
[ 2026.          200.          197.0446477]
[ 2025.           201.           101.22399208]
[ 2024.           202.             3.11168703]
[ 2023.           203.            78.18793143]
[ 2022.           202.           176.20439596]
[ 2021.           202.             7.81418386]
[ 2020.           202.            21.31350293]
[ 2019.           202.            23.91361598]
[ 2018.           202.            59.97681019]
[ 2017.           202.           149.89580146]
[ 2016.           201.            14.07295891]
[ 2015.           203.           234.01473443]
[ 2014.           202.           141.64961811]
[ 2013.           201.            48.60080424]
[ 2012.           200.           152.41726442]
[ 2011.           198.           211.16090027]
[ 2010.           198.            31.86903227]
[ 2009.          197.          308.8290095]
[ 2008.           197.            15.17372363]
[ 2007.           197.            36.58132232]
[ 2006.           197.             7.54753121]
[ 2005.           196.            15.50479104]
[ 2004.           197.            66.93269174]
[ 2003.           196.            21.77285164]
[ 2002.           196.           137.57230742]
[ 2001.           197.           313.80666437]
[  2.00000000e+03   1.96000000e+02   1.85679344e-01]
[ 1999.           197.            19.04137244]
[ 1998.           196.            96.01239933]
[ 1997.           196.           249.43662197]
[ 1996.           197.            10.93207836]
[ 1995.           197.           160.44278724]
[ 1994.           198.            44.37849527]
[ 1993.           198.            18.64855368]
[ 1992.           197.             2.81092514]
[ 1991.           198.           162.81638418]
[ 1990.           198.           268.95448951]
[ 1989.           199.            17.58837097]
[ 1988.           198.            27.39640217]
[ 1987.           199.           165.16680428]
[ 1986.           199.            43.88324394]
[ 1985.           200.            16.09463922]
[ 1984.           199.            18.87666889]
[ 1983.          199.          154.5966417]
[ 1982.           198.           105.39475874]
[ 1981.           199.            85.89744686]
[ 1980.           200.           104.64844286]
[ 1979.           199.            18.38070444]
[ 1978.           197.           291.24550791]
[ 1977.           195.            78.45170367]
[ 1976.           196.            59.26718814]
[ 1975.           195.            27.38948955]
[ 1974.           193.           109.63328599]
[ 1973.           194.            18.30572727]
[ 1972.           192.            33.67102269]
[ 1971.           191.            19.96478197]
[ 1970.           191.            19.75414504]
[ 1969.           192.            19.34889225]
[ 1968.         193.           2.335883]
[ 1967.           192.           169.35024403]
[ 1966.           192.            16.64794624]
[ 1965.           191.            18.64109733]
[ 1964.          191.           19.8530225]
[ 1963.           190.           168.36795866]
[ 1962.           189.            54.91671687]
[ 1961.           188.           161.99939229]
[ 1960.           188.           210.28722473]
[ 1959.           187.            42.81696115]
[ 1958.           185.            45.05568341]
[ 1957.           186.            36.20673558]
[ 1956.           186.            19.22681456]
[ 1955.           186.           179.07788912]
[ 1954.           185.            19.83584741]
[ 1953.          185.          169.6216384]
[ 1952.           186.           176.52667053]
[ 1951.           186.            17.06453399]
[ 1950.           185.            93.72495939]
[ 1949.           186.           221.20557896]
[ 1948.           187.           113.30744635]
[ 1947.           188.             8.20844342]
[ 1946.           188.            20.84532435]
[ 1945.          189.          123.1700958]
[ 1944.           190.           125.79966502]
[ 1943.           190.            36.33054248]
[ 1942.           191.           135.04888247]
[ 1941.           192.            41.38802238]
[ 1940.           192.            26.79473913]
[ 1939.           193.           127.56166664]
[ 1938.           193.            17.15018145]
[ 1937.           193.            33.29976817]
[ 1936.           193.           132.44230263]
[ 1935.           195.            62.01493498]
[ 1934.           195.            19.60802377]
[ 1933.          193.          167.1206153]
[ 1932.           193.            40.67090221]
[ 1931.          192.            2.2331756]
[ 1930.           194.            80.74308958]
[ 1929.           193.            77.01348137]
[ 1928.          194.          119.9961734]
[ 1927.           194.           259.22346626]
[ 1926.           193.            15.59314514]
[ 1925.           194.             6.23490092]
[ 1924.           195.             8.16376712]
[ 1923.           195.           265.14798138]
[ 1922.           193.           153.14599921]
[ 1921.           194.            79.46521768]
[ 1920.           194.            12.50731238]
[ 1919.           195.            52.72842711]
[ 1918.           194.            42.07127568]
[ 1917.           193.           155.46659765]
[ 1916.           195.            54.84449849]
[ 1915.           195.            66.86691228]
[ 1914.           195.            93.79079444]
[ 1913.           196.           146.37666767]
[ 1912.           195.            83.90358823]
[ 1911.           194.            19.73628997]
[ 1910.           193.           210.82071839]
[ 1909.           194.            46.19754624]
[ 1908.           195.            87.57847828]
[ 1907.           196.            16.96956048]
[ 1906.           197.            78.38570635]
[ 1905.           195.            13.32354646]
[ 1904.           194.            24.33191703]
[ 1903.           195.            73.79236611]
[ 1902.           196.             2.00856502]
[ 1901.           195.            81.49237776]
[ 1900.           195.            30.65244777]
[ 1899.           193.           299.05321094]
[ 1898.           194.            68.42096616]
[ 1897.           193.            45.54357074]
[ 1896.           194.           248.98563594]
[ 1895.           195.            11.50161845]
[ 1894.           194.            97.59714305]
[ 1893.           193.           123.30617003]
[ 1892.           194.           255.12264626]
[ 1891.          195.           31.0215063]
[ 1890.           196.           134.63214067]
[ 1889.           197.            14.47780712]
[ 1888.           196.            29.18758617]
[ 1887.           195.            12.39782336]
[ 1886.           196.             8.03301205]
[ 1885.          197.           62.6848129]
[ 1884.           198.            40.11566641]
[ 1883.          197.           83.4442502]
[ 1882.           196.            31.54319103]
[ 1881.           198.           100.84512485]
[ 1880.           198.            50.09904857]
[ 1879.           198.             4.24511187]
[ 1878.         197.          28.102337]
[ 1877.           196.           184.82980098]
[ 1876.           197.           100.02056528]
[ 1875.           195.           286.18541319]
[ 1874.          194.           68.4582492]
[ 1873.           194.            92.85816666]
[ 1872.           193.            86.49187556]
[ 1871.           192.            12.70847998]
[ 1870.           192.            49.57775626]
[ 1869.           192.            17.21523271]
[  1.86800000e+03   1.91000000e+02   8.98065159e-01]
[ 1867.           190.            17.84688149]
[ 1866.           190.            76.88568781]
[ 1865.           191.           123.60974742]
[ 1864.           191.            68.90768803]
[ 1863.           190.           226.44460805]
[ 1862.           189.            49.27655725]
[ 1861.           189.             5.33216311]
[ 1860.           189.            25.55438929]
[ 1859.           188.            83.84577123]
[ 1858.          189.           65.7636941]
[ 1857.           188.           133.59132279]
[ 1856.           188.           153.49352125]
[ 1855.           187.           276.12709282]
[ 1854.           186.            10.74536555]
[ 1853.           187.            79.75252856]
[ 1852.           188.           256.66652118]
[ 1851.           189.            18.24262816]
[ 1850.           189.            18.24153891]
[ 1849.           188.            21.22437528]
[ 1848.           188.           221.88287535]
[ 1847.           187.            96.35419489]
[ 1846.           186.             9.42099213]
[ 1845.           185.            55.08569029]
[ 1844.           184.            98.71138017]
[ 1843.          185.            9.0970827]
[  1.84200000e+03   1.84000000e+02   8.68173327e-01]
[ 1841.           185.            44.04649224]
[ 1840.           185.           117.08935489]
[ 1839.           186.            34.48211823]
[ 1838.           188.           126.05454119]
[ 1837.           187.           170.59760259]
[ 1836.           188.           201.39489605]
[  1.83500000e+03   1.87000000e+02   3.65497779e-01]
[  1.83400000e+03   1.88000000e+02   1.44797801e+00]
[ 1833.           188.            25.97949857]
[ 1832.           188.            99.03962451]
[ 1831.           188.           135.65324653]
[ 1830.           189.            53.52767475]
[ 1829.           189.             9.78949312]
[ 1828.           191.           154.58525075]
[ 1827.           189.           231.51121413]
[ 1826.           189.            45.21317921]
[ 1825.           189.            52.56541893]
[ 1824.           190.           100.98570693]
[ 1823.           190.            36.34724691]
[ 1822.           190.             2.84571186]
[ 1821.           189.           126.04073316]
[ 1820.          190.          180.8947206]
[ 1819.           191.           134.87106597]
[ 1818.           192.            97.74181268]
[ 1817.           192.            47.61530117]
[ 1816.           193.           376.36979108]
[ 1815.          194.           55.1382727]
[ 1814.           193.           160.41960975]
[ 1813.           194.           129.47386488]
[ 1812.           193.            10.06948086]
[ 1811.           193.            26.39188125]
[ 1810.           192.            10.85748661]
[ 1809.           193.            99.34205555]
[ 1808.           193.           135.11800785]
[ 1807.           192.            16.89914728]
[ 1806.           192.           145.64519708]
[ 1805.           193.            94.23021102]
[ 1804.           192.           145.83347739]
[ 1803.           193.            71.68931317]
[ 1802.           194.            16.91750163]
[ 1801.           195.            38.02945241]
[ 1800.           194.            41.55549799]
[ 1799.           195.             6.95786789]
[ 1798.           193.           232.07781515]
[ 1797.           193.            44.51779508]
[ 1796.          192.           60.6868482]
[ 1795.           192.           132.94636817]
[ 1794.           193.            61.04464778]
[ 1793.           192.            20.50451144]
[ 1792.           193.            15.61152143]
[ 1791.           192.            79.75072373]
[ 1790.           192.             9.78394299]
[ 1789.           193.           128.06180572]
[ 1788.           193.            57.23615001]
[ 1787.           193.           143.47934037]
[ 1786.          192.           31.6147792]
[ 1785.           193.            93.53006494]
[ 1784.           193.           166.06932433]
[ 1783.           192.            42.55146079]
[ 1782.           192.            59.04222923]
[ 1781.           192.            87.47611723]
[ 1780.           191.           108.25182816]
[ 1779.           191.            39.41842546]
[ 1778.           189.           193.62246122]
[ 1777.           189.            37.06882193]
[ 1776.           188.           109.47961819]
[ 1775.           188.            11.78938799]
[ 1774.           187.           124.81057089]
[ 1773.           186.            15.27052106]
[ 1772.           187.            37.30380128]
[ 1771.           188.           109.37491496]
[ 1770.           189.           183.35282678]
[ 1769.           188.            21.16900991]
[ 1768.           188.            93.85642438]
[ 1767.           187.            33.13950701]
[ 1766.           187.           243.65327267]
[ 1765.           188.            22.09208128]
[ 1764.           187.            86.16277835]
[ 1763.           188.            20.23609004]
[ 1762.           187.            20.34084238]
[ 1761.           189.           375.03733347]
[ 1760.          189.           34.3315288]
[ 1759.           190.             9.25369997]
[ 1758.           189.            67.05043046]
[ 1757.           188.           226.03188878]
[ 1756.           187.            66.93774795]
[ 1755.           186.            40.27805243]
[ 1754.           185.           264.90351728]
[ 1753.          186.           35.8344913]
[ 1752.           186.            55.45293307]
[ 1751.           185.           122.95286562]
[ 1750.           186.            87.41024315]
[ 1749.           186.            16.83154901]
[ 1748.           187.            98.19527464]
[ 1747.         188.         117.927935]
[ 1746.           186.           128.39418956]
[ 1745.           186.           163.60545613]
[ 1744.           187.            10.69406167]
[ 1743.           187.             7.40627734]
[ 1742.           188.            46.16831451]
[ 1741.           188.            50.53079417]
[ 1740.           186.           244.00035813]
[ 1739.           187.            86.44420955]
[ 1738.           186.            35.49737464]
[ 1737.           186.            78.05686943]
[ 1736.           186.            24.86518837]
[ 1735.           186.             7.67637378]
[ 1734.           185.            24.22882557]
[ 1733.           186.           173.74955655]
[ 1732.          186.           71.1608003]
[ 1731.           186.            64.63106165]
[ 1730.          187.           23.6591815]
[ 1729.           187.            49.21244905]
[ 1728.           188.           159.49107098]
[ 1727.           187.            28.41910172]
[ 1726.           188.           161.07671204]
[ 1725.           188.            52.78703746]
[ 1724.           189.           118.47917439]
[ 1723.           190.           122.80211076]
[ 1722.           191.            33.53380908]
[ 1721.           191.            32.67672003]
[ 1720.          189.           27.1421425]
[ 1719.           188.           139.37553013]
[ 1718.           188.            65.08965147]
[ 1717.           186.           265.48266588]
[ 1716.           186.            89.09955906]
[ 1715.          185.           99.2144803]
[ 1714.           185.           164.44853862]
[ 1713.           184.            42.69065964]
[ 1712.           183.           155.69347479]
[ 1711.           183.             2.70470276]
[ 1710.          183.           54.6603825]
[ 1709.           182.           149.56511743]
[ 1708.           181.            80.17488349]
[ 1707.           182.           153.28345714]
[ 1706.           181.           182.52793149]
[ 1705.           181.            61.66438273]
[ 1704.           181.            47.56229773]
[ 1703.           182.            79.33158161]
[ 1702.           181.           101.33026497]
[ 1701.           180.            83.34138794]
[ 1700.           180.           107.90393758]
[ 1699.          180.          169.7123331]
[ 1698.           179.            34.23360379]
[ 1697.           179.            20.00399153]
[ 1696.           180.            56.13841588]
[ 1695.           179.            40.13148198]
[ 1694.           178.            68.79251779]
[ 1693.           178.           125.56682871]
[ 1692.           176.           109.72124958]
[ 1691.           177.           126.24727343]
[ 1690.          177.           43.7208144]
[ 1689.           178.             9.10818502]
[ 1688.           177.            62.89208304]
[ 1687.           176.            69.46707197]
[ 1686.           175.             3.58459447]
[ 1685.           176.            84.18829743]
[ 1684.           174.            14.40373974]
[ 1683.           173.            18.80973883]
[ 1682.           172.           190.43027558]
[ 1681.           171.            31.07013092]
[ 1680.           172.            44.65219702]
[ 1679.           173.           130.64637936]
[ 1678.           175.           234.70925605]
[ 1677.           174.            51.39026387]
[ 1676.           175.            75.92855899]
[ 1675.           174.            48.94332355]
[ 1674.           175.           119.87379963]
[ 1673.           175.            70.47871674]
[ 1672.          175.          114.3420226]
[ 1671.           175.            61.04935858]
[ 1670.           176.            21.88449215]
[ 1669.           174.           380.34880466]
[ 1668.           174.            64.92794623]
[ 1667.          175.           12.2888964]
[ 1666.           174.           182.04259009]
[ 1665.           174.            52.70754342]
[ 1664.           175.            56.76598248]
[ 1663.           174.           130.14812219]
[ 1662.           174.            44.22492692]
[ 1661.           175.            10.96050551]
[ 1660.           174.            42.73554924]
[ 1659.           174.           276.09123594]
[ 1658.          173.           47.4944834]
[ 1657.           173.            67.95682453]
[ 1656.           172.            55.49995111]
[ 1655.           173.           116.61701049]
[ 1654.           174.            21.18909021]
[ 1653.           175.            58.47761565]
[ 1652.           176.           207.89311712]
[ 1651.           178.           188.48101069]
[ 1650.          176.           37.1368204]
[ 1649.           175.            68.89941399]
[ 1648.           175.            42.68441193]
[ 1647.           174.           110.83823459]
[ 1646.           174.           133.41552256]
[ 1645.           173.             4.46798232]
[ 1644.          173.          140.1125766]
[ 1643.           175.           120.45704286]
[ 1642.           175.           102.17748608]
[ 1641.           175.            97.04309298]
[ 1640.           174.           181.86914552]
[ 1639.           173.           136.89753697]
[ 1638.           173.           117.78746232]
[ 1637.          173.           39.4592598]
[ 1636.           174.            24.45300496]
[ 1635.           174.           180.52842529]
[ 1634.           173.            17.99339812]
[ 1633.           172.            36.01042619]
[ 1632.           170.           169.62370733]
[ 1631.           171.            88.49465469]
[ 1630.           169.           155.07283452]
[ 1629.           169.           124.59981565]
[ 1628.           169.           170.08141558]
[ 1627.           168.           116.16398226]
[ 1626.           167.            65.53029754]
[ 1625.           166.           181.66089947]
[ 1624.           166.           171.68355025]
[ 1623.           167.            15.66763595]
[ 1622.          166.           58.9619935]
[ 1621.           165.            15.49721209]
[ 1620.           165.            77.52475562]
[ 1619.           166.            19.36855237]
[ 1618.           167.             8.01682882]
[ 1617.           166.            14.74838778]
[ 1616.           165.           114.24702279]
[ 1615.           165.            23.61698894]
[ 1614.           165.             5.46719541]
[ 1613.           165.            50.50718366]
[  1.61200000e+03   1.64000000e+02   3.61858932e-01]
[ 1611.           166.            90.75141811]
[ 1610.           166.            34.78625798]
[ 1609.           167.           154.74040505]
[ 1608.           168.            55.04939073]
[ 1607.           168.           212.20615803]
[ 1606.           168.            71.41835475]
[ 1605.           168.            18.82962551]
[ 1604.           168.            46.96341532]
[ 1603.           167.           116.62376234]
[ 1602.           168.           227.27140473]
[ 1601.           169.           133.60851483]
[ 1600.           169.           110.01792109]
[ 1599.           168.            17.42733338]
[ 1598.           168.            54.67278626]
[ 1597.           167.            71.64210244]
[ 1596.           166.            57.02382101]
